"nodeID","nodeLabel","latitude","longitude","mode","year"
1,"EVMC / Fort Norfolk",36.8587922473593,-76.3035973379603,"light_rail",2011
2,"York Street / Freemason",36.8535712453803,-76.2939025423045,"light_rail",2011
3,"Monticello",36.8512109959118,-76.2888117093515,"light_rail",2011
4,"MacArthur Square",36.847164356692,-76.2897125266716,"light_rail",2011
5,"Civic Plaza",36.845664856481,-76.2855339202757,"light_rail",2011
6,"Harbor Park",36.8440073024199,-76.2780401745227,"light_rail",2011
7,"NSU",36.8458883480481,-76.2695042160579,"light_rail",2011
8,"Ballentine / Broad Creek",36.8462094925339,-76.2531694896267,"light_rail",2011
9,"Ingleside Road",36.8427527486511,-76.2350022931841,"light_rail",2011
10,"Military Highway",36.8414808577787,-76.213106128235,"light_rail",2011
11,"Newtown Road",36.8410498595813,-76.1902283501143,"light_rail",2011
